"lat","long","year","doy","temp","date","month","status","label","identifier"
49.256067,-123.250025,2012,226,19.635,2012-08-13,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,227,19.2,2012-08-14,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,228,22,2012-08-15,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,229,22.31,2012-08-16,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,230,23.16,2012-08-17,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,231,20.615,2012-08-18,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,232,18.095,2012-08-19,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,233,19.12,2012-08-20,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,234,17.07,2012-08-21,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,235,16.77,2012-08-22,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,236,16.3,2012-08-23,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,237,15.385,2012-08-24,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,238,17.02,2012-08-25,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,239,17.525,2012-08-26,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,240,17.28,2012-08-27,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,241,16.705,2012-08-28,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,242,16.13,2012-08-29,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,243,16.35,2012-08-30,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,244,15.57,2012-08-31,8,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,245,15.13,2012-09-01,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,246,15.445,2012-09-02,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,247,15.78,2012-09-03,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,248,16.105,2012-09-04,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,249,16.295,2012-09-05,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,250,18.32,2012-09-06,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,251,18.89,2012-09-07,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,252,19.275,2012-09-08,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,253,16.225,2012-09-09,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,254,13.68,2012-09-10,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,255,12.155,2012-09-11,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,256,13.39,2012-09-12,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,257,15.51,2012-09-13,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,258,15.73,2012-09-14,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,259,15.405,2012-09-15,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,260,16.17,2012-09-16,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,261,17.645,2012-09-17,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,262,17.06,2012-09-18,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,263,16.28,2012-09-19,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,264,16.715,2012-09-20,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,265,13.895,2012-09-21,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,266,14.47,2012-09-22,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,267,14.66,2012-09-23,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,268,13.715,2012-09-24,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,269,14.04,2012-09-25,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,270,13.435,2012-09-26,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,271,13.89,2012-09-27,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,272,15.49,2012-09-28,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,273,13.77,2012-09-29,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,274,12.055,2012-09-30,9,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,275,14.51,2012-10-01,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,276,12.365,2012-10-02,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,277,11.51,2012-10-03,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,278,11.18,2012-10-04,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,279,12.655,2012-10-05,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,280,12.72,2012-10-06,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,281,13.275,2012-10-07,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,282,13.03,2012-10-08,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,283,11.625,2012-10-09,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,284,9.09,2012-10-10,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,285,10.58,2012-10-11,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,286,10.38,2012-10-12,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,287,12.455,2012-10-13,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,288,13.015,2012-10-14,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,289,11.345,2012-10-15,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,290,11.8,2012-10-16,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,291,9.08,2012-10-17,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,292,10.05,2012-10-18,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,293,10.915,2012-10-19,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,294,7.51,2012-10-20,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,295,5.95,2012-10-21,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,296,6.12,2012-10-22,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,297,6.435,2012-10-23,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,298,6.63,2012-10-24,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,299,7.065,2012-10-25,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,300,7.36,2012-10-26,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,301,7.96,2012-10-27,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,302,10.395,2012-10-28,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,303,10.495,2012-10-29,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,304,10.77,2012-10-30,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,305,11.345,2012-10-31,10,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,306,11.19,2012-11-01,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,307,11.755,2012-11-02,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,308,11.345,2012-11-03,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,309,11.99,2012-11-04,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,310,9.95,2012-11-05,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,311,9.19,2012-11-06,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,312,8.55,2012-11-07,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,313,6.32,2012-11-08,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,314,4.595,2012-11-09,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,315,3.66,2012-11-10,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,316,3.015,2012-11-11,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,317,5.645,2012-11-12,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,318,7.455,2012-11-13,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,319,7.345,2012-11-14,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,320,5.57,2012-11-15,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,321,6.505,2012-11-16,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,322,8.915,2012-11-17,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,323,7.21,2012-11-18,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,324,7.825,2012-11-19,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,325,7.81,2012-11-20,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,326,5.35,2012-11-21,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,327,5.815,2012-11-22,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,328,7.29,2012-11-23,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,329,5.855,2012-11-24,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,330,4.655,2012-11-25,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,331,3.37,2012-11-26,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,332,4.21,2012-11-27,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,333,6.195,2012-11-28,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,334,9.06,2012-11-29,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,335,9.18,2012-11-30,11,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,336,8.34,2012-12-01,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,337,7.135,2012-12-02,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,338,6.98,2012-12-03,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,339,8.335,2012-12-04,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,340,5.48,2012-12-05,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,341,4.88,2012-12-06,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,342,4.195,2012-12-07,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,343,2.67,2012-12-08,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,344,2.49,2012-12-09,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,345,4.12,2012-12-10,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,346,4.93,2012-12-11,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,347,4.575,2012-12-12,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,348,3.695,2012-12-13,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,349,3.43,2012-12-14,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,350,2.93,2012-12-15,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,351,2.915,2012-12-16,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,352,3.18,2012-12-17,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,353,2.15,2012-12-18,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,354,2.5,2012-12-19,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,355,4.04,2012-12-20,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,356,3.405,2012-12-21,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,357,3.495,2012-12-22,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,358,4.53,2012-12-23,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,359,3.845,2012-12-24,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,360,3.555,2012-12-25,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,361,3.945,2012-12-26,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,362,3.685,2012-12-27,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,363,4.24,2012-12-28,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,364,3.665,2012-12-29,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2012,365,2.15,2012-12-30,12,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,1,1.125,2013-01-01,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,2,2.265,2013-01-02,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,3,1.92,2013-01-03,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,4,4.19,2013-01-04,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,5,4.8,2013-01-05,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,6,4.72,2013-01-06,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,7,4.24,2013-01-07,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,8,4.67,2013-01-08,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,9,5.65,2013-01-09,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,10,2.965,2013-01-10,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,11,0.21,2013-01-11,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,12,-0.55,2013-01-12,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,13,-1.39,2013-01-13,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,14,0.11,2013-01-14,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,15,1.86,2013-01-15,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,16,1.43,2013-01-16,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,17,1.93,2013-01-17,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,18,2.135,2013-01-18,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,19,2.1,2013-01-19,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,20,2.375,2013-01-20,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,21,1.14,2013-01-21,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,22,1.465,2013-01-22,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,23,3.985,2013-01-23,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,24,4.56,2013-01-24,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,25,6.185,2013-01-25,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,26,5.085,2013-01-26,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,27,3.85,2013-01-27,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,28,3.555,2013-01-28,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,29,4.235,2013-01-29,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,30,4.96,2013-01-30,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,31,6.315,2013-01-31,1,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,32,6.625,2013-02-01,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,33,4.26,2013-02-02,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,34,4.735,2013-02-03,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,35,6.275,2013-02-04,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,36,6.685,2013-02-05,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,37,6.185,2013-02-06,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,38,6,2013-02-07,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,39,3.455,2013-02-08,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,40,4.19,2013-02-09,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,41,3.775,2013-02-10,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,42,4.48,2013-02-11,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,43,6.31,2013-02-12,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,44,6.43,2013-02-13,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,45,5.52,2013-02-14,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,46,6.2,2013-02-15,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,47,7.26,2013-02-16,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,48,4.99,2013-02-17,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,49,4.085,2013-02-18,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,50,5.75,2013-02-19,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,51,2.945,2013-02-20,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,52,4.81,2013-02-21,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,53,5.535,2013-02-22,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,54,5.2,2013-02-23,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,55,4.545,2013-02-24,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,56,6.3,2013-02-25,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,57,4.005,2013-02-26,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,58,4.48,2013-02-27,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,59,4.67,2013-02-28,2,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,60,7.905,2013-03-01,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,61,7.47,2013-03-02,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,62,5.635,2013-03-03,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,63,4.5,2013-03-04,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,64,5.425,2013-03-05,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,65,5.465,2013-03-06,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,66,5.64,2013-03-07,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,67,5.245,2013-03-08,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,68,6.075,2013-03-09,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,69,6.18,2013-03-10,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,70,6.435,2013-03-11,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,71,7.155,2013-03-12,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,72,8.965,2013-03-13,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,73,8.985,2013-03-14,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,74,8.825,2013-03-15,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,75,6.935,2013-03-16,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,76,6.135,2013-03-17,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,77,6.175,2013-03-18,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,78,5.85,2013-03-19,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,79,7.185,2013-03-20,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,80,5.21,2013-03-21,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,81,4.525,2013-03-22,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,82,4.805,2013-03-23,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,83,6.27,2013-03-24,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,84,8.225,2013-03-25,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,85,8.01,2013-03-26,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,86,8.91,2013-03-27,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,87,9.99,2013-03-28,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,88,9.88,2013-03-29,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,89,10.41,2013-03-30,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,90,11.475,2013-03-31,3,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,91,10.885,2013-04-01,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,92,10.415,2013-04-02,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,93,10.175,2013-04-03,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,94,10.23,2013-04-04,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,95,10.26,2013-04-05,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,96,9.635,2013-04-06,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,97,7.835,2013-04-07,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,98,9.245,2013-04-08,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,99,8.3,2013-04-09,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,100,10.675,2013-04-10,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,101,8.995,2013-04-11,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,102,5.425,2013-04-12,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,103,5.695,2013-04-13,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,104,6.73,2013-04-14,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,105,8.55,2013-04-15,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,106,8.705,2013-04-16,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,107,9.2,2013-04-17,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,108,7.705,2013-04-18,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,109,9.79,2013-04-19,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,110,10.175,2013-04-20,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,111,8.335,2013-04-21,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,112,8.28,2013-04-22,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,113,9.775,2013-04-23,4,"garden","NA POPUTR McKown et al. 2013","garden1"
49.256067,-123.250025,2013,114,10.74,2013-04-24,4,"garden","NA POPUTR McKown et al. 2013","garden1"
