lat,long,year,doy,temp,date,month,identifier,label,status
44.9466,-91.3956,2019,27,-20.43,2019-01-27,1,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,28,-15.995,2019-01-28,1,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,29,-22.56,2019-01-29,1,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,30,-29.265,2019-01-30,1,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,31,-27.395,2019-01-31,1,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,32,-19.855,2019-02-01,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,33,-7.55,2019-02-02,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,34,-0.855,2019-02-03,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,35,-0.83,2019-02-04,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,36,-11.17,2019-02-05,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,37,-7.95,2019-02-06,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,38,-8.265,2019-02-07,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,39,-19.33,2019-02-08,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,40,-20.465,2019-02-09,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,41,-13.615,2019-02-10,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,42,-7.775,2019-02-11,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,43,-6.625,2019-02-12,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,44,-7.68,2019-02-13,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,45,-6.995,2019-02-14,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,46,-14.375,2019-02-15,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,47,-14.215,2019-02-16,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,48,-10.845,2019-02-17,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,49,-11.35,2019-02-18,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,50,-14.145,2019-02-19,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,51,-10.16,2019-02-20,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,52,-8.195,2019-02-21,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,53,-8.97,2019-02-22,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,54,-5.715,2019-02-23,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,55,-7.505,2019-02-24,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,56,-18.84,2019-02-25,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,57,-18.115,2019-02-26,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,58,-14.94,2019-02-27,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,59,-16.105,2019-02-28,2,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,60,-14.435,2019-03-01,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,61,-12.79,2019-03-02,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,62,-20.37,2019-03-03,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,63,-20.455,2019-03-04,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,64,-16.84,2019-03-05,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,65,-13.805,2019-03-06,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,66,-14.74,2019-03-07,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,67,-9.035,2019-03-08,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,68,-4.465,2019-03-09,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,69,-2.68,2019-03-10,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,70,-6.57,2019-03-11,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,71,-5.175,2019-03-12,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,72,-0.93,2019-03-13,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,73,5.82,2019-03-14,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,74,0.925,2019-03-15,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,75,-3.19,2019-03-16,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,76,-4.215,2019-03-17,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,77,-1.475,2019-03-18,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,78,0.685,2019-03-19,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,79,0.815,2019-03-20,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,80,4.25,2019-03-21,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,81,2.635,2019-03-22,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,82,1.36,2019-03-23,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,83,2.865,2019-03-24,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,84,0.165,2019-03-25,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,85,0.055,2019-03-26,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,86,5.895,2019-03-27,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,87,5.875,2019-03-28,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,88,1.835,2019-03-29,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,89,-0.615,2019-03-30,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,90,-1.245,2019-03-31,3,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,91,0.955,2019-04-01,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,92,3.75,2019-04-02,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,93,2.98,2019-04-03,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,94,1.53,2019-04-04,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,95,4.425,2019-04-05,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,96,6.255,2019-04-06,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,97,11.415,2019-04-07,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,98,11.3,2019-04-08,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,99,6.685,2019-04-09,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,100,0.195,2019-04-10,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,101,-1.075,2019-04-11,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,102,-0.12,2019-04-12,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,103,0.49,2019-04-13,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,104,2.98,2019-04-14,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,105,3.085,2019-04-15,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,106,8.875,2019-04-16,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,107,7.09,2019-04-17,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,108,5.735,2019-04-18,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,109,7.835,2019-04-19,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,110,10.245,2019-04-20,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,111,15.09,2019-04-21,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,112,9.79,2019-04-22,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,113,9.975,2019-04-23,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,114,11.205,2019-04-24,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,115,13.59,2019-04-25,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,116,10.05,2019-04-26,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,117,5.01,2019-04-27,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,118,5.28,2019-04-28,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,119,6.23,2019-04-29,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,120,5.44,2019-04-30,4,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,121,5.17,2019-05-01,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,122,6.99,2019-05-02,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,123,7.885,2019-05-03,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,124,12.35,2019-05-04,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,125,12.985,2019-05-05,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,126,11.22,2019-05-06,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,127,10.13,2019-05-07,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,128,7.1,2019-05-08,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,129,5.53,2019-05-09,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,130,8.075,2019-05-10,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,131,9.315,2019-05-11,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,132,9.25,2019-05-12,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,133,11.045,2019-05-13,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,134,12.935,2019-05-14,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,135,16.07,2019-05-15,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,136,19.37,2019-05-16,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,137,13.57,2019-05-17,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,138,8.72,2019-05-18,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,139,6.055,2019-05-19,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,140,9.25,2019-05-20,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,141,10.485,2019-05-21,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,142,14.655,2019-05-22,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,143,12.54,2019-05-23,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,144,13.84,2019-05-24,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,145,16.32,2019-05-25,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,146,14.69,2019-05-26,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,147,12.375,2019-05-27,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,148,13.285,2019-05-28,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,149,16.065,2019-05-29,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,150,17.84,2019-05-30,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,151,21.245,2019-05-31,5,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,152,16.61,2019-06-01,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,153,13.6,2019-06-02,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,154,15.365,2019-06-03,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,155,18.125,2019-06-04,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,156,20.51,2019-06-05,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,157,20.275,2019-06-06,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,158,21.515,2019-06-07,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,159,21.69,2019-06-08,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,160,20.195,2019-06-09,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,161,16.715,2019-06-10,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,162,14.33,2019-06-11,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,163,15.225,2019-06-12,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,164,13.245,2019-06-13,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,165,16.69,2019-06-14,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,166,17.065,2019-06-15,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,167,15.5,2019-06-16,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,168,15.355,2019-06-17,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,169,17.695,2019-06-18,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,170,16.835,2019-06-19,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,171,18.305,2019-06-20,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,172,17.96,2019-06-21,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,173,18.11,2019-06-22,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,174,17.475,2019-06-23,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,175,17.545,2019-06-24,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,176,18.755,2019-06-25,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,177,21.22,2019-06-26,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,178,20.27,2019-06-27,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,179,22.615,2019-06-28,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,180,23.715,2019-06-29,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,181,20.77,2019-06-30,6,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,182,21.695,2019-07-01,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,183,23.615,2019-07-02,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,184,23.035,2019-07-03,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,185,23.17,2019-07-04,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,186,23.285,2019-07-05,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,187,22.765,2019-07-06,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,188,22.365,2019-07-07,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,189,22.71,2019-07-08,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,190,23.155,2019-07-09,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,191,22.205,2019-07-10,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,192,21.095,2019-07-11,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,193,21.65,2019-07-12,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,194,22.265,2019-07-13,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,195,23.85,2019-07-14,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,196,24.72,2019-07-15,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,197,23.44,2019-07-16,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,198,23.045,2019-07-17,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,199,23.895,2019-07-18,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,200,25.89,2019-07-19,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,201,20.695,2019-07-20,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,202,19.84,2019-07-21,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,203,20.445,2019-07-22,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,204,20.66,2019-07-23,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,205,21.81,2019-07-24,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,206,21.035,2019-07-25,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,207,23.46,2019-07-26,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,208,23.355,2019-07-27,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,209,21.255,2019-07-28,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,210,20.655,2019-07-29,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,211,17.96,2019-07-30,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,212,17.815,2019-07-31,7,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,213,19.64,2019-08-01,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,214,21.2,2019-08-02,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,215,23.865,2019-08-03,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,216,23.22,2019-08-04,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,217,22.8,2019-08-05,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,218,22.26,2019-08-06,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,219,22.94,2019-08-07,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,220,19.065,2019-08-08,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,221,18.18,2019-08-09,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,222,19.525,2019-08-10,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,223,20.96,2019-08-11,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,224,21.265,2019-08-12,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,225,20.88,2019-08-13,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,226,19.705,2019-08-14,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,227,19.56,2019-08-15,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,228,20.195,2019-08-16,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,229,20.985,2019-08-17,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,230,20.085,2019-08-18,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,231,17.875,2019-08-19,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,232,19.25,2019-08-20,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,233,19.285,2019-08-21,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,234,18.1,2019-08-22,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,235,17.155,2019-08-23,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,236,17.32,2019-08-24,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,237,17.59,2019-08-25,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,238,17.815,2019-08-26,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,239,18.18,2019-08-27,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,240,16.865,2019-08-28,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,241,17.08,2019-08-29,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,242,15.445,2019-08-30,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,243,15.185,2019-08-31,8,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,244,15.935,2019-09-01,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,245,19.16,2019-09-02,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,246,19.86,2019-09-03,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,247,15.455,2019-09-04,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,248,15.75,2019-09-05,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,249,16.96,2019-09-06,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,250,15.14,2019-09-07,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,251,13.905,2019-09-08,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,252,15.305,2019-09-09,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,253,20.285,2019-09-10,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,254,16.78,2019-09-11,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,255,15.225,2019-09-12,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,256,14.465,2019-09-13,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,257,15.24,2019-09-14,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,258,19.57,2019-09-15,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,259,20.905,2019-09-16,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,260,22.52,2019-09-17,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,261,23.18,2019-09-18,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,262,22.615,2019-09-19,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,263,22.07,2019-09-20,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,264,21.905,2019-09-21,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,265,19.005,2019-09-22,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,266,17.2,2019-09-23,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,267,17.53,2019-09-24,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,268,15.81,2019-09-25,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,269,13.02,2019-09-26,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,270,14.29,2019-09-27,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,271,12.715,2019-09-28,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,272,12.795,2019-09-29,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,273,19.695,2019-09-30,9,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,274,15.4,2019-10-01,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,275,10.285,2019-10-02,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,276,9.52,2019-10-03,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,277,7.845,2019-10-04,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,278,9.725,2019-10-05,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,279,12.895,2019-10-06,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,280,12.195,2019-10-07,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,281,12.985,2019-10-08,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,282,15.035,2019-10-09,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,283,13.875,2019-10-10,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,284,6.905,2019-10-11,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,285,1.945,2019-10-12,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,286,3.62,2019-10-13,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,287,5.1,2019-10-14,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,288,5.18,2019-10-15,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,289,7.02,2019-10-16,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,290,8.205,2019-10-17,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,291,10.605,2019-10-18,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,292,9.68,2019-10-19,10,prov1,NA POPUBA Farmer 1993,provenance
44.9466,-91.3956,2019,293,9.66,2019-10-20,10,prov1,NA POPUBA Farmer 1993,provenance
