lat,long,date,temp,year,month,label,identifier,status,doy
44.56666667,0.266666667,2013-06-17,20.60999954,2013,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,168
44.56666667,0.266666667,2013-06-18,16.17999964,2013,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,169
44.56666667,0.266666667,2013-06-19,17.37999961,2013,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,170
44.56666667,0.266666667,2013-06-20,13.95999969,2013,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,171
44.56666667,0.266666667,2013-06-21,14.38999968,2013,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,172
44.56666667,0.266666667,2013-06-22,17.39999961,2013,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,173
44.56666667,0.266666667,2013-06-23,16.50999963,2013,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,174
44.56666667,0.266666667,2013-06-24,14.76999967,2013,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,175
44.56666667,0.266666667,2013-06-25,14.68999967,2013,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,176
44.56666667,0.266666667,2013-06-26,15.80999965,2013,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,177
44.56666667,0.266666667,2013-06-27,16.17999964,2013,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,178
44.56666667,0.266666667,2013-06-28,17.14999962,2013,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,179
44.56666667,0.266666667,2013-06-29,18.11999959,2013,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,180
44.56666667,0.266666667,2013-06-30,19.90999955,2013,6,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,181
44.56666667,0.266666667,2013-07-01,20.85999953,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,182
44.56666667,0.266666667,2013-07-02,21.47999952,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,183
44.56666667,0.266666667,2013-07-03,18.33999959,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,184
44.56666667,0.266666667,2013-07-04,19.46999956,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,185
44.56666667,0.266666667,2013-07-05,21.50999952,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,186
44.56666667,0.266666667,2013-07-06,22.2899995,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,187
44.56666667,0.266666667,2013-07-07,23.59999947,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,188
44.56666667,0.266666667,2013-07-08,24.54999945,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,189
44.56666667,0.266666667,2013-07-09,25.30999943,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,190
44.56666667,0.266666667,2013-07-10,25.47999943,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,191
44.56666667,0.266666667,2013-07-11,24.34999946,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,192
44.56666667,0.266666667,2013-07-12,24.16999946,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,193
44.56666667,0.266666667,2013-07-13,24.28999946,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,194
44.56666667,0.266666667,2013-07-14,23.15999948,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,195
44.56666667,0.266666667,2013-07-15,23.60999947,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,196
44.56666667,0.266666667,2013-07-16,23.64999947,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,197
44.56666667,0.266666667,2013-07-17,24.02999946,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,198
44.56666667,0.266666667,2013-07-18,23.73999947,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,199
44.56666667,0.266666667,2013-07-19,23.59999947,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,200
44.56666667,0.266666667,2013-07-20,25.55999943,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,201
44.56666667,0.266666667,2013-07-21,26.45999941,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,202
44.56666667,0.266666667,2013-07-22,26.31999941,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,203
44.56666667,0.266666667,2013-07-23,25.22999944,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,204
44.56666667,0.266666667,2013-07-24,24.70999945,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,205
44.56666667,0.266666667,2013-07-25,26.9399994,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,206
44.56666667,0.266666667,2013-07-26,26.55999941,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,207
44.56666667,0.266666667,2013-07-27,24.51999945,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,208
44.56666667,0.266666667,2013-07-28,23.33999948,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,209
44.56666667,0.266666667,2013-07-29,21.22999953,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,210
44.56666667,0.266666667,2013-07-30,21.81999951,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,211
44.56666667,0.266666667,2013-07-31,24.50999945,2013,7,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,212
44.56666667,0.266666667,2013-08-01,27.0099994,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,213
44.56666667,0.266666667,2013-08-02,25.47999943,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,214
44.56666667,0.266666667,2013-08-03,22.79999949,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,215
44.56666667,0.266666667,2013-08-04,23.25999948,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,216
44.56666667,0.266666667,2013-08-05,23.78999947,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,217
44.56666667,0.266666667,2013-08-06,20.87999953,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,218
44.56666667,0.266666667,2013-08-07,19.11999957,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,219
44.56666667,0.266666667,2013-08-08,19.01999957,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,220
44.56666667,0.266666667,2013-08-09,19.11999957,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,221
44.56666667,0.266666667,2013-08-10,20.57999954,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,222
44.56666667,0.266666667,2013-08-11,21.19999953,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,223
44.56666667,0.266666667,2013-08-12,22.64999949,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,224
44.56666667,0.266666667,2013-08-13,21.47999952,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,225
44.56666667,0.266666667,2013-08-14,19.53999956,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,226
44.56666667,0.266666667,2013-08-15,20.78999954,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,227
44.56666667,0.266666667,2013-08-16,21.26999952,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,228
44.56666667,0.266666667,2013-08-17,21.44999952,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,229
44.56666667,0.266666667,2013-08-18,21.56999952,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,230
44.56666667,0.266666667,2013-08-19,21.39999952,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,231
44.56666667,0.266666667,2013-08-20,19.83999956,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,232
44.56666667,0.266666667,2013-08-21,20.95999953,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,233
44.56666667,0.266666667,2013-08-22,22.79999949,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,234
44.56666667,0.266666667,2013-08-23,21.22999953,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,235
44.56666667,0.266666667,2013-08-24,20.97999953,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,236
44.56666667,0.266666667,2013-08-25,16.58999963,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,237
44.56666667,0.266666667,2013-08-26,19.95999955,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,238
44.56666667,0.266666667,2013-08-27,19.05999957,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,239
44.56666667,0.266666667,2013-08-28,18.63999958,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,240
44.56666667,0.266666667,2013-08-29,19.05999957,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,241
44.56666667,0.266666667,2013-08-30,18.33999959,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,242
44.56666667,0.266666667,2013-08-31,19.25999957,2013,8,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,243
44.56666667,0.266666667,2013-09-01,20.28999955,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,244
44.56666667,0.266666667,2013-09-02,19.40999957,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,245
44.56666667,0.266666667,2013-09-03,19.64999956,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,246
44.56666667,0.266666667,2013-09-04,22.62999949,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,247
44.56666667,0.266666667,2013-09-05,23.62999947,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,248
44.56666667,0.266666667,2013-09-06,20.59999954,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,249
44.56666667,0.266666667,2013-09-07,15.51999965,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,250
44.56666667,0.266666667,2013-09-08,16.55999963,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,251
44.56666667,0.266666667,2013-09-09,15.63999965,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,252
44.56666667,0.266666667,2013-09-10,18.35999959,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,253
44.56666667,0.266666667,2013-09-11,16.12999964,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,254
44.56666667,0.266666667,2013-09-12,14.52999968,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,255
44.56666667,0.266666667,2013-09-13,18.95999958,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,256
44.56666667,0.266666667,2013-09-14,17.7899996,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,257
44.56666667,0.266666667,2013-09-15,14.54999967,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,258
44.56666667,0.266666667,2013-09-16,13.82999969,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,259
44.56666667,0.266666667,2013-09-17,15.23999966,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,260
44.56666667,0.266666667,2013-09-18,18.58999958,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,261
44.56666667,0.266666667,2013-09-19,15.43999965,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,262
44.56666667,0.266666667,2013-09-20,18.71999958,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,263
44.56666667,0.266666667,2013-09-21,15.76999965,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,264
44.56666667,0.266666667,2013-09-22,17.8699996,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,265
44.56666667,0.266666667,2013-09-23,19.42999957,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,266
44.56666667,0.266666667,2013-09-24,20.72999954,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,267
44.56666667,0.266666667,2013-09-25,21.20999953,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,268
44.56666667,0.266666667,2013-09-26,22.97999949,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,269
44.56666667,0.266666667,2013-09-27,22.5699995,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,270
44.56666667,0.266666667,2013-09-28,22.3999995,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,271
44.56666667,0.266666667,2013-09-29,18.49999959,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,272
44.56666667,0.266666667,2013-09-30,19.22999957,2013,9,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,273
44.56666667,0.266666667,2013-10-01,19.54999956,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,274
44.56666667,0.266666667,2013-10-02,22.2199995,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,275
44.56666667,0.266666667,2013-10-03,21.78999951,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,276
44.56666667,0.266666667,2013-10-04,18.81999958,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,277
44.56666667,0.266666667,2013-10-05,17.7799996,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,278
44.56666667,0.266666667,2013-10-06,16.06999964,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,279
44.56666667,0.266666667,2013-10-07,14.88999967,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,280
44.56666667,0.266666667,2013-10-08,13.6299997,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,281
44.56666667,0.266666667,2013-10-09,16.95999962,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,282
44.56666667,0.266666667,2013-10-10,13.3899997,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,283
44.56666667,0.266666667,2013-10-11,8.49999981,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,284
44.56666667,0.266666667,2013-10-12,9.139999796,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,285
44.56666667,0.266666667,2013-10-13,13.83999969,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,286
44.56666667,0.266666667,2013-10-14,15.45999965,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,287
44.56666667,0.266666667,2013-10-15,16.15999964,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,288
44.56666667,0.266666667,2013-10-16,18.81999958,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,289
44.56666667,0.266666667,2013-10-17,15.49999965,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,290
44.56666667,0.266666667,2013-10-18,16.89999962,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,291
44.56666667,0.266666667,2013-10-19,19.41999957,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,292
44.56666667,0.266666667,2013-10-20,19.76999956,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,293
44.56666667,0.266666667,2013-10-21,17.40999961,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,294
44.56666667,0.266666667,2013-10-22,18.51999959,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,295
44.56666667,0.266666667,2013-10-23,18.1099996,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,296
44.56666667,0.266666667,2013-10-24,16.54999963,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,297
44.56666667,0.266666667,2013-10-25,19.81999956,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,298
44.56666667,0.266666667,2013-10-26,20.04999955,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,299
44.56666667,0.266666667,2013-10-27,16.23999964,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,300
44.56666667,0.266666667,2013-10-28,14.42999968,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,301
44.56666667,0.266666667,2013-10-29,12.86999971,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,302
44.56666667,0.266666667,2013-10-30,9.229999794,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,303
44.56666667,0.266666667,2013-10-31,8.219999816,2013,10,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,304
44.56666667,0.266666667,2013-11-01,9.309999792,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,305
44.56666667,0.266666667,2013-11-02,14.73999967,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,306
44.56666667,0.266666667,2013-11-03,13.2099997,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,307
44.56666667,0.266666667,2013-11-04,12.92999971,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,308
44.56666667,0.266666667,2013-11-05,14.10999968,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,309
44.56666667,0.266666667,2013-11-06,16.85999962,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,310
44.56666667,0.266666667,2013-11-07,15.99999964,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,311
44.56666667,0.266666667,2013-11-08,13.08999971,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,312
44.56666667,0.266666667,2013-11-09,10.56999976,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,313
44.56666667,0.266666667,2013-11-10,13.09999971,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,314
44.56666667,0.266666667,2013-11-11,10.79999976,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,315
44.56666667,0.266666667,2013-11-12,12.27999973,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,316
44.56666667,0.266666667,2013-11-13,12.13999973,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,317
44.56666667,0.266666667,2013-11-14,8.389999812,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,318
44.56666667,0.266666667,2013-11-15,5.889999868,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,319
44.56666667,0.266666667,2013-11-16,6.509999854,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,320
44.56666667,0.266666667,2013-11-17,4.879999891,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,321
44.56666667,0.266666667,2013-11-18,7.319999836,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,322
44.56666667,0.266666667,2013-11-19,6.099999864,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,323
44.56666667,0.266666667,2013-11-20,3.769999916,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,324
44.56666667,0.266666667,2013-11-21,6.929999845,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,325
44.56666667,0.266666667,2013-11-22,3.929999912,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,326
44.56666667,0.266666667,2013-11-23,4.549999898,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,327
44.56666667,0.266666667,2013-11-24,6.289999859,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,328
44.56666667,0.266666667,2013-11-25,5.529999876,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,329
44.56666667,0.266666667,2013-11-26,3.389999924,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,330
44.56666667,0.266666667,2013-11-27,2.23999995,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,331
44.56666667,0.266666667,2013-11-28,0.079999998,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,332
44.56666667,0.266666667,2013-11-29,2.549999943,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,333
44.56666667,0.266666667,2013-11-30,6.779999848,2013,11,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,334
44.56666667,0.266666667,2013-12-01,3.299999926,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,335
44.56666667,0.266666667,2013-12-02,0.89999998,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,336
44.56666667,0.266666667,2013-12-03,2.089999953,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,337
44.56666667,0.266666667,2013-12-04,2.889999935,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,338
44.56666667,0.266666667,2013-12-05,0.819999982,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,339
44.56666667,0.266666667,2013-12-06,4.999999888,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,340
44.56666667,0.266666667,2013-12-07,3.58999992,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,341
44.56666667,0.266666667,2013-12-08,0.869999981,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,342
44.56666667,0.266666667,2013-12-09,3.399999924,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,343
44.56666667,0.266666667,2013-12-10,5.059999887,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,344
44.56666667,0.266666667,2013-12-11,6.439999856,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,345
44.56666667,0.266666667,2013-12-12,6.24999986,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,346
44.56666667,0.266666667,2013-12-13,3.939999912,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,347
44.56666667,0.266666667,2013-12-14,7.429999834,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,348
44.56666667,0.266666667,2013-12-15,6.189999862,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,349
44.56666667,0.266666667,2013-12-16,8.189999817,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,350
44.56666667,0.266666667,2013-12-17,6.599999852,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,351
44.56666667,0.266666667,2013-12-18,9.199999794,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,352
44.56666667,0.266666667,2013-12-19,8.829999803,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,353
44.56666667,0.266666667,2013-12-20,6.559999853,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,354
44.56666667,0.266666667,2013-12-21,2.419999946,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,355
44.56666667,0.266666667,2013-12-22,5.949999867,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,356
44.56666667,0.266666667,2013-12-23,8.9399998,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,357
44.56666667,0.266666667,2013-12-24,9.429999789,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,358
44.56666667,0.266666667,2013-12-25,10.22999977,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,359
44.56666667,0.266666667,2013-12-26,7.549999831,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,360
44.56666667,0.266666667,2013-12-27,9.489999788,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,361
44.56666667,0.266666667,2013-12-28,8.829999803,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,362
44.56666667,0.266666667,2013-12-29,7.069999842,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,363
44.56666667,0.266666667,2013-12-30,3.809999915,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,364
44.56666667,0.266666667,2013-12-31,6.469999855,2013,12,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,365
44.56666667,0.266666667,2014-01-01,9.019999798,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,1
44.56666667,0.266666667,2014-01-02,11.51999974,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,2
44.56666667,0.266666667,2014-01-03,11.09999975,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,3
44.56666667,0.266666667,2014-01-04,10.54999976,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,4
44.56666667,0.266666667,2014-01-05,7.569999831,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,5
44.56666667,0.266666667,2014-01-06,11.46999974,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,6
44.56666667,0.266666667,2014-01-07,12.83999971,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,7
44.56666667,0.266666667,2014-01-08,12.74999972,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,8
44.56666667,0.266666667,2014-01-09,11.88999973,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,9
44.56666667,0.266666667,2014-01-10,9.069999797,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,10
44.56666667,0.266666667,2014-01-11,9.299999792,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,11
44.56666667,0.266666667,2014-01-12,9.639999785,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,12
44.56666667,0.266666667,2014-01-13,9.159999795,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,13
44.56666667,0.266666667,2014-01-14,7.849999825,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,14
44.56666667,0.266666667,2014-01-15,5.589999875,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,15
44.56666667,0.266666667,2014-01-16,10.23999977,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,16
44.56666667,0.266666667,2014-01-17,6.629999852,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,17
44.56666667,0.266666667,2014-01-18,7.089999842,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,18
44.56666667,0.266666667,2014-01-19,6.26999986,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,19
44.56666667,0.266666667,2014-01-20,6.549999854,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,20
44.56666667,0.266666667,2014-01-21,5.259999882,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,21
44.56666667,0.266666667,2014-01-22,6.70999985,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,22
44.56666667,0.266666667,2014-01-23,7.079999842,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,23
44.56666667,0.266666667,2014-01-24,9.939999778,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,24
44.56666667,0.266666667,2014-01-25,11.38999975,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,25
44.56666667,0.266666667,2014-01-26,10.92999976,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,26
44.56666667,0.266666667,2014-01-27,6.409999857,2014,1,ALT EA QUEPET Alberto et al 2011 Garden V,V,garden,27
